url,verdict,coverageState,indexingState,robotsTxtState,pageFetchState,userCanonical,googleCanonical,lastCrawlTime,crawledAs,referringSitemaps,error
https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-250,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-250,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-250,2026-08-23T20:32:43Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-nasyp-kolejowy-252,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-nasyp-kolejowy-252,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-centrum-nasyp-kolejowy-252,2026-09-07T05:42:17Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-pkp-256,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-pkp-256,https://reklamap.pl/powierzchnia-reklamowa/billboardy/myslowice/billboard-6-x-3-m-myslowice-pkp-256,2026-08-03T20:43:51Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-12-15-x-11-5-m-nagradowice-kier-poznan-front-918,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-12-15-x-11-5-m-nagradowice-kier-warszawa-tyl-919,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-12-15-x-11-5-m-nagradowice-kier-warszawa-tyl-919,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-12-15-x-11-5-m-nagradowice-kier-warszawa-tyl-919,2026-08-03T20:27:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-2-4-x-11-5-m-nagradowice-kier-berlin-i-warszawa-bok-920,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nagradowice/billboard-przy-a2-caly-nosnik-front-tyl-bok-nagradowice-921,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-216,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-216,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-216,2026-08-04T04:13:58Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-217,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-217,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niegowonice/billboard-6-x-3-m-niegowonice-217,2026-08-04T05:50:40Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nieklonice/nieklonice-billbordy-dwustronne-wjazd-i-wyjazd-z-koszalina-83,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nieklonice/nieklonice-billbordy-dwustronne-wjazd-i-wyjazd-z-koszalina-83,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nieklonice/nieklonice-billbordy-dwustronne-wjazd-i-wyjazd-z-koszalina-83,2026-07-18T19:24:15Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-651,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-651,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-651,2026-07-25T09:18:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-652,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-652,https://reklamap.pl/powierzchnia-reklamowa/billboardy/niemcza/billboard-niemcza-skrzyzowanie-przy-stacji-bp-652,2026-08-03T17:17:25Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-do-wynajecia-111,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-do-wynajecia-111,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-do-wynajecia-111,2026-08-21T11:50:07Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-naprzeciw-marketu-intermarche-379,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-naprzeciw-marketu-intermarche-379,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-naprzeciw-marketu-intermarche-379,2026-08-21T14:43:42Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-ch-intermarche-352,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-ch-intermarche-352,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-ch-intermarche-352,2026-08-21T15:38:55Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-389,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-389,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-389,2026-08-21T14:50:54Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-390,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-390,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-przy-przejezdzie-kolejowym-390,2026-08-21T15:12:11Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-ul-klodzka-659,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-ul-klodzka-659,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-slupiec-ul-klodzka-659,2026-07-25T03:49:56Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-wyjazd-w-kierunku-klodzka-595,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-wyjazd-w-kierunku-klodzka-595,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-ruda/billboard-nowa-ruda-wyjazd-w-kierunku-klodzka-595,2026-08-03T20:47:40Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-1093,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-1093,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-1093,2026-08-22T20:52:22Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-2-1094,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-2-1094,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies/billboard-nowa-wies-oswiecimska-2-1094,2026-08-22T19:43:25Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-elcka/billboard-blisko-elku-998,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-elcka/billboard-blisko-elku-998,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-elcka/billboard-blisko-elku-998,2026-09-06T15:47:50Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-20-x-6m-wroclaw-obwodnica-duzy-ruch-63,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-20-x-6m-wroclaw-obwodnica-duzy-ruch-63,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-20-x-6m-wroclaw-obwodnica-duzy-ruch-63,2026-07-31T13:45:58Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-oswietlony-20-x-6m-wroclaw-61,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-oswietlony-20-x-6m-wroclaw-61,https://reklamap.pl/powierzchnia-reklamowa/billboardy/nowa-wies-wroclawska/billboard-oswietlony-20-x-6m-wroclaw-61,2026-07-25T08:53:14Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olawa/billboard-olawa-ulopolska-542,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olawa/billboard-olawa-ulopolska-543,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olawa/billboard-olawa-ulopolska-543,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olawa/billboard-olawa-ulopolska-543,2026-08-04T05:44:37Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-10-70-x-9-95-m-limanowskiego-zientary-malewskiej-1-olsztyn-1007,NEUTRAL,Alternatywna strona zawierająca prawidłowy tag strony kanonicznej,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/,https://reklamap.pl/powierzchnia-reklamowa/ekrany-led/olsztyn/telebim-olsztyn-centrum-ratusz-1025,2026-07-30T09:46:49Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-11-70-x-5-00-m-plac-jana-pawla-ii-4-olsztyn-1005,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-11-70-x-5-00-m-plac-jana-pawla-ii-4-olsztyn-1005,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-11-70-x-5-00-m-plac-jana-pawla-ii-4-olsztyn-1005,2026-09-06T11:23:11Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-12-60-x-5-00-m-1-maja-13-olsztyn-1009,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-12-60-x-5-00-m-1-maja-13-olsztyn-1009,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-12-60-x-5-00-m-1-maja-13-olsztyn-1009,2026-09-07T05:29:57Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-2-50-x-4-50-m-pilsudskiego-dabrowszczakow-1-olsztyn-1006,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-2-50-x-4-50-m-pilsudskiego-dabrowszczakow-1-olsztyn-1006,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-2-50-x-4-50-m-pilsudskiego-dabrowszczakow-1-olsztyn-1006,2026-09-06T08:09:35Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-4-70-x-4-20-m-pilsudskiego-3-as-v-centrum-aura-olsztyn-1004,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-4-70-x-4-20-m-pilsudskiego-3-as-v-centrum-aura-olsztyn-1004,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-4-70-x-4-20-m-pilsudskiego-3-as-v-centrum-aura-olsztyn-1004,2026-09-06T07:41:21Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-00-m-rondo-olsztynska-wadaska-dywity-wjazd-od-dywit-do-olsztyna-1020,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-00-m-rondo-olsztynska-wadaska-dywity-wjazd-od-dywit-do-olsztyna-1020,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-00-m-rondo-olsztynska-wadaska-dywity-wjazd-od-dywit-do-olsztyna-1020,2026-09-06T07:40:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-00-m-sielska-wjazd-do-olsztyna-olsztyn-1013,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-20-m-baltycka-wilgi-olsztyn-1010,NEUTRAL,Alternatywna strona zawierająca prawidłowy tag strony kanonicznej,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/,https://reklamap.pl/powierzchnia-reklamowa/ekrany-led/olsztyn/telebim-olsztyn-centrum-ratusz-1025,2026-07-30T18:34:49Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-baltycka-olsztyn-1012,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-baltycka-olsztyn-1012,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-baltycka-olsztyn-1012,2026-09-06T13:42:17Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-dworcowa-ketrzynskiego-towarowa-ozgraf-olsztyn-1018,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-dworcowa-ketrzynskiego-towarowa-ozgraf-olsztyn-1018,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-dworcowa-ketrzynskiego-towarowa-ozgraf-olsztyn-1018,2026-09-06T15:45:13Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-leonharda-olsztyn-1015,NEUTRAL,Alternatywna strona zawierająca prawidłowy tag strony kanonicznej,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/,https://reklamap.pl/powierzchnia-reklamowa/ekrany-led/olsztyn/telebim-olsztyn-centrum-ratusz-1025,2026-07-30T10:33:54Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-pstrowskiego-dworcowa-olsztyn-1017,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-pstrowskiego-dworcowa-olsztyn-1017,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-pstrowskiego-dworcowa-olsztyn-1017,2026-09-06T15:41:44Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-00-x-2-50-m-wilczynskiego-olsztyn-1014,NEUTRAL,Alternatywna strona zawierająca prawidłowy tag strony kanonicznej,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/,https://reklamap.pl/powierzchnia-reklamowa/ekrany-led/olsztyn/telebim-olsztyn-centrum-ratusz-1025,2026-08-18T17:52:23Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-niepodleglosci-66-olsztyn-1002,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-niepodleglosci-66-olsztyn-1002,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-niepodleglosci-66-olsztyn-1002,2026-09-06T07:38:51Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-warszawska-88-olsztyn-1003,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-warszawska-88-olsztyn-1003,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-warszawska-88-olsztyn-1003,2026-09-07T07:00:45Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-04-x-2-38-m-wilczynskiego-sikorskiego-jaroty-olsztyn-1001,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-10-x-2-60-m-baltycka-likusy-olsztyn-1011,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-10-x-2-60-m-baltycka-likusy-olsztyn-1011,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-10-x-2-60-m-baltycka-likusy-olsztyn-1011,2026-09-06T03:00:33Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-5-10-x-2-60-m-witosa-kubusia-puchatka-olsztyn-1016,NEUTRAL,Alternatywna strona zawierająca prawidłowy tag strony kanonicznej,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/,https://reklamap.pl/powierzchnia-reklamowa/ekrany-led/olsztyn/telebim-olsztyn-centrum-ratusz-1025,2026-07-30T18:51:47Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-6-00-x-3-00-m-baltycka-gutkowo-olsztyn-1008,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-6-00-x-3-00-m-baltycka-gutkowo-olsztyn-1008,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-6-00-x-3-00-m-baltycka-gutkowo-olsztyn-1008,2026-09-06T06:13:21Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-7-50-x-5-00-m-limanowskiego-zeromskiego-olsztyn-1019,NEUTRAL,Adres URL jest Google nieznany,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol032-olsztyn-ul-towarowa-strona-lewa-985,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol032-olsztyn-ul-towarowa-strona-lewa-985,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol032-olsztyn-ul-towarowa-strona-lewa-985,2026-08-21T16:32:24Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol033-olsztyn-ul-towarowa-strona-prawa-986,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol033-olsztyn-ul-towarowa-strona-prawa-986,https://reklamap.pl/powierzchnia-reklamowa/billboardy/olsztyn/billboard-ol033-olsztyn-ul-towarowa-strona-prawa-986,2026-08-04T12:11:30Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/ornontowice/ornontowice-billboard-dwustronny-centrum-przy-dino-59,NEUTRAL,Strona wykryta – obecnie niezindeksowana,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,,,CRAWLING_USER_AGENT_UNSPECIFIED,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-1113,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-1113,https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-1113,2026-08-22T23:12:55Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-ii1-1114,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-ii1-1114,https://reklamap.pl/powierzchnia-reklamowa/billboardy/osiek/billboard-osiek-glowna-ii1-1114,2026-08-24T21:04:22Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-304,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-304,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-304,2026-08-04T12:08:56Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-305,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-305,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-305,2026-08-17T16:15:08Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-306,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-306,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-306,2026-08-19T22:13:53Z,MOBILE,,
https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-307,PASS,Strona przesłana i zindeksowana,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-307,https://reklamap.pl/powierzchnia-reklamowa/billboardy/ostrowik/billboard-6-x-3-m-ostrowik-307,2026-08-28T01:42:49Z,MOBILE,,
